,Positive,Negative,Proportion
"('VT38', '20180222-71OOooPA-VV__R5F1_RN1RP1')",47172,31540,0.5992987092184165
"('VT38', '20180222-71OOooPA-VV__R5F3_RN1RP3')",47170,31542,0.5992733001321272
"('VT38', '20180222-71OOooPA-VV__R5F2_RN1RP2')",47167,31545,0.5992351865026934
"('VT38', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",47142,31570,0.5989175729240777
"('VT38', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",47137,31575,0.5988540502083545
"('VT38', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",47136,31576,0.5988413456652099
"('VT38', '20180222-24OOooVH-VG__R9F11_RN1RP3')",47088,31624,0.5982315275942677
"('VT38', '20180222-24WIooVL-VG__R9F3_RN1RP2')",47084,31628,0.5981807094216892
"('VT38', '20180222-24NYooVH-VG__R9F6_RN1RP2')",47076,31636,0.5980790730765322
"('VT38', '20180222-24NYooVH-VG__R9F8_RN1RP3')",47075,31637,0.5980663685333876
"('VT38', '20180222-24WIooVL-VG__R9F2_RN1RP1')",47075,31637,0.5980663685333876
"('VT38', '20180222-24OOooVH-VG__R9F9_RN1RP1')",47074,31638,0.598053663990243
"('VT38', '20180222-24NYooVH-VG__R9F5_RN1RP1')",47072,31640,0.5980282549039536
"('VT38', '20180222-24OOooVH-VG__R9F10_RN1RP2')",47060,31652,0.5978758003862181
"('VT38', '20180222-24WIooVL-VG__R9F4_RN1RP3')",47056,31656,0.5978249822136396
"('VT38', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",47041,31671,0.5976344140664702
"('VT38', '20180222-24WIooVH-VG__R9F1_RN1RP3')",47041,31671,0.5976344140664702
"('VT38', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",47038,31674,0.5975963004370363
"('VT38', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",47031,31681,0.5975073686350238
"('VT38', '20180222-24WIooVH-VG__R5F11_RN1RP2')",47023,31689,0.5974057322898668
"('VT38', '20180222-24WIooVH-VG__R5F10_RN1RP1')",47014,31698,0.5972913914015652
"('VT38', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",47003,31709,0.5971516414269743
"('VT37', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",46946,31766,0.5964274824677305
"('VT38', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",46905,31807,0.5959065961988007
"('VT38', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",46903,31809,0.5958811871125115
"('VT38', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",46814,31898,0.5947504827726395
"('VT38', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",46686,32026,0.593124301250127
"('VT37', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",46651,32061,0.5926796422400651
"('VT37', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",46616,32096,0.592234983230003
"('VT38', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",45810,32902,0.5819951214554324
"('VT38', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",45769,32943,0.5814742351865027
"('VT38', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",45385,33327,0.5765956906189653
"('VT38', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",45217,33495,0.5744613273706678
"('VT12', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45209,33503,0.5743596910255108
"('VT3', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45189,33523,0.5741056001626181
"('VT15', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45184,33528,0.5740420774468951
"('VT14', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45184,33528,0.5740420774468951
"('VT5', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45175,33537,0.5739277365585933
"('VT10', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45159,33553,0.5737244638682792
"('VT11', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45142,33570,0.5735084866348206
"('VT17', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45141,33571,0.573495782091676
"('VT13', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45111,33601,0.5731146457973372
"('VT8', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45107,33605,0.5730638276247586
"('VT2', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45106,33606,0.573051123081614
"('VT9', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45098,33614,0.572949486736457
"('VT38', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",45049,33663,0.5723269641223702
"('VT1', '20180222-70OOooVH-VT__R7F4_RN1RP3')",45015,33697,0.5718950096554528
"('VT4', '20180222-70OOooVH-VT__R7F4_RN1RP3')",44997,33715,0.5716663278788495
"('VT6', '20180222-70OOooVH-VT__R7F4_RN1RP3')",44973,33739,0.5713614188433784
"('VT16', '20180222-70OOooVH-VT__R7F4_RN1RP3')",44969,33743,0.5713106006707999
"('VT18', '20180222-70OOooVH-VT__R7F4_RN1RP3')",44929,33783,0.5708024189450147
"('VT38', '20180222-57WIooVB-VT__R4F6_RN1RP3')",44916,33796,0.5706372598841346
"('VT38', '20180222-57WIooVB-VT__R4F5_RN1RP2')",44860,33852,0.5699258054680354
"('VT38', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",44853,33859,0.569836873666023
"('VT7', '20180222-70OOooVH-VT__R7F4_RN1RP3')",44785,33927,0.5689729647321883
"('VT42', '20180222-71WIooPA-VV__R2F19_RN2RP2')",44279,34433,0.5625444659010062
"('VT42', '20180222-71WIooPA-VV__R2F20_RN2RP3')",44274,34438,0.5624809431852831
"('VT42', '20180222-71WIooPA-VV__R2F18_RN2RP1')",44274,34438,0.5624809431852831
"('VT38', '20180222-57WIooVB-VT__R4F4_RN1RP1')",44266,34446,0.562379306840126
"('VT42', '20180222-71OOooPA-VV__R5F2_RN1RP2')",44263,34449,0.5623411932106921
"('VT42', '20180222-71OOooPA-VV__R5F1_RN1RP1')",44263,34449,0.5623411932106921
"('VT42', '20180222-71OOooPA-VV__R5F3_RN1RP3')",44261,34451,0.5623157841244029
"('VT42', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",44251,34461,0.5621887386929566
"('VT42', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",44249,34463,0.5621633296066674
"('VT42', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",44239,34473,0.5620362841752211
"('VT42', '20180222-24OOooVH-VG__R9F11_RN1RP3')",44181,34531,0.5612994206728326
"('VT42', '20180222-24NYooVH-VG__R9F5_RN1RP1')",44180,34532,0.561286716129688
"('VT42', '20180222-24OOooVH-VG__R9F9_RN1RP1')",44175,34537,0.5612231934139649
"('VT42', '20180222-24NYooVH-VG__R9F8_RN1RP3')",44174,34538,0.5612104888708203
"('VT42', '20180222-24NYooVH-VG__R9F6_RN1RP2')",44174,34538,0.5612104888708203
"('VT42', '20180222-24OOooVH-VG__R9F10_RN1RP2')",44165,34547,0.5610961479825185
"('VT42', '20180222-24WIooVL-VG__R9F3_RN1RP2')",44165,34547,0.5610961479825185
"('VT42', '20180222-24WIooVL-VG__R9F2_RN1RP1')",44163,34549,0.5610707388962293
"('VT42', '20180222-24WIooVL-VG__R9F4_RN1RP3')",44150,34562,0.5609055798353492
"('VT42', '20180222-24WIooVH-VG__R9F1_RN1RP3')",44149,34563,0.5608928752922044
"('VT42', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",44146,34566,0.5608547616627706
"('VT42', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",44145,34567,0.560842057119626
"('VT42', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",44142,34570,0.5608039434901921
"('VT42', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",44141,34571,0.5607912389470474
"('VT42', '20180222-24WIooVH-VG__R5F11_RN1RP2')",44114,34598,0.5604482162821425
"('VT42', '20180222-24WIooVH-VG__R5F10_RN1RP1')",44102,34610,0.560295761764407
"('VT38', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",44049,34663,0.5596224209777416
"('VT42', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",44015,34697,0.5591904665108243
"('VT42', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",44012,34700,0.5591523528813904
"('VT38', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",43981,34731,0.5587585120439069
"('VT42', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",43952,34760,0.5583900802927126
"('VT38', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",43945,34767,0.5583011484907002
"('VT38', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",43937,34775,0.5581995121455432
"('VT38', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",43908,34804,0.557831080394349
"('VT38', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",43902,34810,0.5577548531354812
"('VT38', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",43888,34824,0.5575769895314564
"('VT42', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",43844,34868,0.5570179896330928
"('VT38', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",43676,35036,0.5548836263847952
"('VT41', '20180222-71WIooPA-VV__R2F19_RN2RP2')",43464,35248,0.5521902632381339
"('VT41', '20180222-71OOooPA-VV__R5F3_RN1RP3')",43459,35253,0.5521267405224108
"('VT41', '20180222-71WIooPA-VV__R2F18_RN2RP1')",43457,35255,0.5521013314361216
"('VT41', '20180222-71WIooPA-VV__R2F20_RN2RP3')",43456,35256,0.5520886268929769
"('VT41', '20180222-71OOooPA-VV__R5F1_RN1RP1')",43454,35258,0.5520632178066877
"('VT41', '20180222-71OOooPA-VV__R5F2_RN1RP2')",43446,35266,0.5519615814615306
"('VT41', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",43422,35290,0.5516566724260595
"('VT41', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",43421,35291,0.5516439678829149
"('VT38', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",43418,35294,0.5516058542534811
"('VT41', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",43414,35298,0.5515550360809025
"('VT38', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",43388,35324,0.5512247179591422
"('VT41', '20180222-24WIooVL-VG__R9F2_RN1RP1')",43376,35336,0.5510722634414067
"('VT41', '20180222-24OOooVH-VG__R9F11_RN1RP3')",43372,35340,0.5510214452688281
"('VT41', '20180222-24WIooVL-VG__R9F3_RN1RP2')",43371,35341,0.5510087407256835
"('VT41', '20180222-24NYooVH-VG__R9F8_RN1RP3')",43369,35343,0.5509833316393943
"('VT41', '20180222-24OOooVH-VG__R9F10_RN1RP2')",43363,35349,0.5509071043805265
"('VT41', '20180222-24OOooVH-VG__R9F9_RN1RP1')",43361,35351,0.5508816952942373
"('VT41', '20180222-24NYooVH-VG__R9F5_RN1RP1')",43361,35351,0.5508816952942373
"('VT41', '20180222-24NYooVH-VG__R9F6_RN1RP2')",43361,35351,0.5508816952942373
"('VT41', '20180222-24WIooVH-VG__R9F1_RN1RP3')",43356,35356,0.5508181725785141
"('VT41', '20180222-24WIooVL-VG__R9F4_RN1RP3')",43355,35357,0.5508054680353694
"('VT41', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",43349,35363,0.5507292407765016
"('VT41', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",43337,35375,0.5505767862587662
"('VT41', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",43336,35376,0.5505640817156215
"('VT41', '20180222-24WIooVH-VG__R5F11_RN1RP2')",43328,35384,0.5504624453704645
"('VT41', '20180222-24WIooVH-VG__R5F10_RN1RP1')",43325,35387,0.5504243317410306
"('VT41', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",43317,35395,0.5503226953958735
"('VT41', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",43200,35512,0.548836263847952
"('VT41', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",43182,35530,0.5486075820713487
"('VT41', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",43150,35562,0.5482010366907206
"('VT41', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",43027,35685,0.5466383778839313
"('VT42', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",42990,35722,0.54616830978758
"('VT42', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",42989,35723,0.5461556052444354
"('VT42', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",42581,36131,0.540972151641427
"('VT42', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",42485,36227,0.5397525154995426
"('VT42', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",42224,36488,0.5364366297387946
"('VT41', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",42207,36505,0.5362206525053359
"('VT41', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",42166,36546,0.5356997662364061
"('VT42', '20180222-57WIooVB-VT__R4F6_RN1RP3')",42074,36638,0.5345309482671003
"('VT42', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",42014,36698,0.5337686756784226
"('VT42', '20180222-57WIooVB-VT__R4F5_RN1RP2')",41972,36740,0.5332350848663482
"('VT41', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",41762,36950,0.5305671308059762
"('VT41', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",41719,36993,0.5300208354507572
"('VT50', '20180222-71WIooPA-VV__R2F19_RN2RP2')",41609,37103,0.5286233357048481
"('VT50', '20180222-71OOooPA-VV__R5F2_RN1RP2')",41599,37113,0.5284962902734017
"('VT50', '20180222-71WIooPA-VV__R2F20_RN2RP3')",41598,37114,0.5284835857302571
"('VT50', '20180222-71OOooPA-VV__R5F3_RN1RP3')",41598,37114,0.5284835857302571
"('VT50', '20180222-71WIooPA-VV__R2F18_RN2RP1')",41596,37116,0.5284581766439679
"('VT50', '20180222-71OOooPA-VV__R5F1_RN1RP1')",41592,37120,0.5284073584713894
"('VT50', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",41557,37155,0.5279626994613273
"('VT50', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",41555,37157,0.5279372903750381
"('VT50', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",41551,37161,0.5278864722024595
"('VT50', '20180222-24WIooVL-VG__R9F3_RN1RP2')",41499,37213,0.5272258359589389
"('VT50', '20180222-24OOooVH-VG__R9F10_RN1RP2')",41496,37216,0.5271877223295051
"('VT50', '20180222-24NYooVH-VG__R9F5_RN1RP1')",41496,37216,0.5271877223295051
"('VT50', '20180222-24NYooVH-VG__R9F6_RN1RP2')",41495,37217,0.5271750177863604
"('VT50', '20180222-24WIooVL-VG__R9F2_RN1RP1')",41493,37219,0.5271496087000711
"('VT50', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",41490,37222,0.5271114950706373
"('VT50', '20180222-24OOooVH-VG__R9F9_RN1RP1')",41488,37224,0.527086085984348
"('VT50', '20180222-24OOooVH-VG__R9F11_RN1RP3')",41486,37226,0.5270606768980588
"('VT50', '20180222-24WIooVL-VG__R9F4_RN1RP3')",41485,37227,0.5270479723549141
"('VT50', '20180222-24NYooVH-VG__R9F8_RN1RP3')",41483,37229,0.5270225632686248
"('VT50', '20180222-24WIooVH-VG__R9F1_RN1RP3')",41468,37244,0.5268319951214554
"('VT50', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",41467,37245,0.5268192905783108
"('VT50', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",41465,37247,0.5267938814920216
"('VT50', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",41459,37253,0.5267176542331538
"('VT50', '20180222-24WIooVH-VG__R5F11_RN1RP2')",41451,37261,0.5266160178879967
"('VT39', '20180222-71WIooPA-VV__R2F19_RN2RP2')",41446,37266,0.5265524951722736
"('VT50', '20180222-24WIooVH-VG__R5F10_RN1RP1')",41444,37268,0.5265270860859843
"('VT39', '20180222-71WIooPA-VV__R2F18_RN2RP1')",41442,37270,0.5265016769996951
"('VT39', '20180222-71WIooPA-VV__R2F20_RN2RP3')",41441,37271,0.5264889724565505
"('VT41', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",41427,37285,0.5263111088525256
"('VT39', '20180222-71OOooPA-VV__R5F2_RN1RP2')",41426,37286,0.526298404309381
"('VT42', '20180222-57WIooVB-VT__R4F4_RN1RP1')",41426,37286,0.526298404309381
"('VT39', '20180222-71OOooPA-VV__R5F3_RN1RP3')",41423,37289,0.5262602906799472
"('VT39', '20180222-71OOooPA-VV__R5F1_RN1RP1')",41421,37291,0.5262348815936579
"('VT39', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",41405,37307,0.5260316089033439
"('VT39', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",41397,37315,0.5259299725581869
"('VT39', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",41397,37315,0.5259299725581869
"('VT50', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41368,37344,0.5255615408069926
"('VT39', '20180222-24OOooVH-VG__R9F11_RN1RP3')",41346,37366,0.5252820408578107
"('VT39', '20180222-24OOooVH-VG__R9F9_RN1RP1')",41345,37367,0.5252693363146661
"('VT39', '20180222-24WIooVL-VG__R9F2_RN1RP1')",41344,37368,0.5252566317715215
"('VT39', '20180222-24NYooVH-VG__R9F8_RN1RP3')",41341,37371,0.5252185181420876
"('VT39', '20180222-24OOooVH-VG__R9F10_RN1RP2')",41340,37372,0.525205813598943
"('VT39', '20180222-24NYooVH-VG__R9F6_RN1RP2')",41338,37374,0.5251804045126537
"('VT39', '20180222-24WIooVL-VG__R9F3_RN1RP2')",41337,37375,0.5251676999695091
"('VT39', '20180222-24NYooVH-VG__R9F5_RN1RP1')",41333,37379,0.5251168817969306
"('VT39', '20180222-24WIooVL-VG__R9F4_RN1RP3')",41325,37387,0.5250152454517736
"('VT39', '20180222-24WIooVH-VG__R9F1_RN1RP3')",41325,37387,0.5250152454517736
"('VT39', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",41319,37393,0.5249390181929058
"('VT39', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",41319,37393,0.5249390181929058
"('VT39', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",41319,37393,0.5249390181929058
"('VT41', '20180222-57WIooVB-VT__R4F6_RN1RP3')",41318,37394,0.5249263136497612
"('VT50', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",41309,37403,0.5248119727614595
"('VT50', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",41308,37404,0.5247992682183149
"('VT39', '20180222-24WIooVH-VG__R5F11_RN1RP2')",41306,37406,0.5247738591320256
"('VT39', '20180222-24WIooVH-VG__R5F10_RN1RP1')",41306,37406,0.5247738591320256
"('VT39', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",41290,37422,0.5245705864417115
"('VT41', '20180222-57WIooVB-VT__R4F5_RN1RP2')",41247,37465,0.5240242910864925
"('VT41', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",41238,37474,0.5239099501981909
"('VT50', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",41220,37492,0.5236812684215876
"('VT42', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",41215,37497,0.5236177457058644
"('VT39', '20180222-24OOsaVH-VG__R3F20_RN1RP3')",41194,37518,0.5233509502998273
"('VT39', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",41175,37537,0.5231095639800792
"('VT42', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",41156,37556,0.5228681776603313
"('VT39', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",41136,37576,0.5226140867974388
"('VT42', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",41102,37610,0.5221821323305214
"('VT42', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",41092,37620,0.5220550868990751
"('VT42', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",41091,37621,0.5220423823559305
"('VT42', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",41088,37624,0.5220042687264966
"('VT42', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",41067,37645,0.5217374733204594
"('VT39', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",41030,37682,0.5212674052241082
"('VT42', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",40864,37848,0.5191584510620998
"('VT41', '20180222-57WIooVB-VT__R4F4_RN1RP1')",40665,38047,0.5166302469763188
"('VT42', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",40652,38060,0.5164650879154385
"('VT42', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",40601,38111,0.5158171562150625
"('VT41', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",40489,38223,0.5143942473828641
"('VT41', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",40423,38289,0.5135557475353186
"('VT41', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",40380,38332,0.5130094521800996
"('VT50', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",40378,38334,0.5129840430938103
"('VT41', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",40375,38337,0.5129459294643764
"('VT41', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",40326,38386,0.5123234068502897
"('VT41', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",40325,38387,0.512310702307145
"('VT50', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",40319,38393,0.5122344750482772
"('VT41', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",40311,38401,0.5121328387031202
"('VT39', '20180222-24WIsaVL-VG__R3F12_RN1RP1')",40212,38500,0.510875088931802
"('VT39', '20180222-24WIsaVL-VG__R3F13_RN1RP2')",40198,38514,0.5106972253277772
"('VT41', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",40149,38563,0.5100747027136904
"('VT50', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",39963,38749,0.5077116576887896
"('VT50', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",39901,38811,0.5069239760138226
"('VT41', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",39884,38828,0.5067079987803639
"('VT41', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",39866,38846,0.5064793170037606
"('VT39', '20180222-24NYsaVH-VG__R3F15_RN1RP1')",39821,38891,0.5059076125622523
"('VT39', '20180222-57WIsaVB-VT__R4F3_RN1RP3')",39746,38966,0.5049547718264051
"('VT50', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",39590,39122,0.5029728630958431
"('VT50', '20180222-57WIooVB-VT__R4F6_RN1RP3')",39493,39219,0.5017405224108141
"('VT50', '20180222-57WIooVB-VT__R4F5_RN1RP2')",39403,39309,0.5005971135277976
"('VT50', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",39388,39324,0.5004065453806281
"('VT39', '20180222-57WIsaVB-VT__R4F1_RN1RP1')",39388,39324,0.5004065453806281
"('VT39', '20180222-57WIooVB-VT__R4F6_RN1RP3')",39279,39433,0.4990217501778636
"('VT39', '20180222-57WIooVB-VT__R4F5_RN1RP2')",39177,39535,0.4977258867771115
"('VT39', '20180222-57WIsaVB-VT__R4F2_RN1RP2')",39177,39535,0.4977258867771115
"('VT50', '20180222-57WIooVB-VT__R4F4_RN1RP1')",38828,39884,0.4932920012196361
"('VT50', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",38617,40095,0.49061134261611955
"('VT39', '20180222-57WIooVB-VT__R4F4_RN1RP1')",38617,40095,0.49061134261611955
"('VT50', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",38586,40126,0.49021750177863604
"('VT50', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",38531,40181,0.48951875190568145
"('VT50', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",38518,40194,0.4893535928448013
"('VT50', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",38510,40202,0.48925195649964426
"('VT50', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",38503,40209,0.4891630246976319
"('VT50', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",38495,40217,0.48906138835247487
"('VT39', '20180222-71NYsaSL-VV__R2F9_RN2RP2')",38401,40311,0.48786716129687974
"('VT39', '20180222-71NYsaSL-VV__R2F10_RN2RP3')",38339,40373,0.4870794796219128
"('VT50', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",38309,40403,0.48669834332757395
"('VT39', '20180222-24OOsaVH-VG__R3F19_RN1RP2')",38303,40409,0.48662211606870615
"('VT39', '20180222-24OOsaVH-VG__R3F18_RN1RP1')",38295,40417,0.4865204797235491
"('VT39', '20180222-71OOsaSL-VV__R2F12_RN2RP2')",38290,40422,0.486456957007826
"('VT39', '20180222-71OOsaSL-VV__R2F11_RN2RP1')",38270,40442,0.4862028661449334
"('VT39', '20180222-71OOsaSL-VV__R2F13_RN2RP3')",38256,40456,0.48602500254090863
"('VT50', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",38120,40592,0.4842971846732391
"('VT39', '20180222-24WIsaVL-VG__R3F14_RN1RP3')",38116,40596,0.48424636650066066
"('VT50', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",38088,40624,0.48389063929261106
"('VT39', '20180222-24NYsaVH-VG__R3F16_RN1RP2')",37919,40793,0.4817435715011688
"('VT39', '20180222-24NYsaVH-VG__R3F17_RN1RP3')",37853,40859,0.48090507165362334
"('VT47', '20180222-71WIooPA-VV__R2F19_RN2RP2')",37733,40979,0.4793805264762679
"('VT47', '20180222-71WIooPA-VV__R2F20_RN2RP3')",37730,40982,0.47934241284683404
"('VT47', '20180222-71WIooPA-VV__R2F18_RN2RP1')",37725,40987,0.4792788901311109
"('VT47', '20180222-71OOooPA-VV__R5F2_RN1RP2')",37725,40987,0.4792788901311109
"('VT47', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",37724,40988,0.47926618558796624
"('VT47', '20180222-71OOooPA-VV__R5F3_RN1RP3')",37723,40989,0.4792534810448216
"('VT47', '20180222-71OOooPA-VV__R5F1_RN1RP1')",37719,40993,0.4792026628722431
"('VT47', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",37705,41007,0.47902479926821834
"('VT47', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",37704,41008,0.47901209472507367
"('VT36', '20180222-71WIooPA-VV__R2F19_RN2RP2')",37697,41015,0.4789231629230613
"('VT36', '20180222-71WIooPA-VV__R2F18_RN2RP1')",37692,41020,0.4788596402073381
"('VT36', '20180222-71WIooPA-VV__R2F20_RN2RP3')",37687,41025,0.478796117491615
"('VT36', '20180222-71OOooPA-VV__R5F1_RN1RP1')",37680,41032,0.4787071856896026
"('VT36', '20180222-71OOooPA-VV__R5F2_RN1RP2')",37676,41036,0.47865636751702406
"('VT36', '20180222-71OOooPA-VV__R5F3_RN1RP3')",37671,41041,0.47859284480130093
"('VT47', '20180222-24NYooVH-VG__R9F5_RN1RP1')",37655,41057,0.47838957211098687
"('VT47', '20180222-24WIooVL-VG__R9F3_RN1RP2')",37654,41058,0.47837686756784226
"('VT47', '20180222-24NYooVH-VG__R9F8_RN1RP3')",37643,41069,0.4782371175932513
"('VT47', '20180222-24OOooVH-VG__R9F11_RN1RP3')",37642,41070,0.4782244130501067
"('VT47', '20180222-24OOooVH-VG__R9F9_RN1RP1')",37638,41074,0.4781735948775282
"('VT47', '20180222-24NYooVH-VG__R9F6_RN1RP2')",37636,41076,0.47814818579123897
"('VT47', '20180222-24WIooVL-VG__R9F2_RN1RP1')",37636,41076,0.47814818579123897
"('VT47', '20180222-24WIooVL-VG__R9F4_RN1RP3')",37633,41079,0.47811007216180507
"('VT47', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",37630,41082,0.47807195853237117
"('VT47', '20180222-24OOooVH-VG__R9F10_RN1RP2')",37630,41082,0.47807195853237117
